Event ID,Event Name,Event Size,Day,Timeslot,Duration,Original Room,Original Campus,New Room,New Room Capacity,New Campus,Capacity Waste,Tiered Waste,Original Room Type,New Room Type,Room Type Match
E:QGESLAGPIC,LfA - German Upper Intermediate Step 5,14,Friday,Friday 11:00,90,0551_-1_LG45,Holyrood,0103_01_1.B19,20,Central,6,0,Boardroom Style,Boardroom Style,1
E:4BLJQYYG19,LfA - Ukrainian Beginners Step 2,14,Monday,Monday 17:30,90,0551_00_G33,Holyrood,0335_04_4.2,32,Central,18,0,Classroom Style,Classroom Style,1
E:S7K28L2X8L,The Counselling Relationship - Seminar/01,55,Monday,Monday 10:00,180,0551_01_1.26,Holyrood,0450_02_2.55,68,Central,13,0,Classroom Style,Specialist Room,0
E:LCASMOKTUO,LfA - French Advanced Step 5,14,Wednesday,Wednesday 17:30,90,0551_00_G33,Holyrood,0214_00_G.22,18,Central,4,0,Classroom Style,Classroom Style,1
E:KM44ACMUVO,LfA - French Upper Intermediate Step 2,14,Wednesday,Wednesday 17:30,90,0551_00_G32,Holyrood,0219_00_G.02,24,Central,10,0,Classroom Style,Classroom Style,1
E:WIO7OPSSHC,LfA - Italian Beginners Step 2,14,Thursday,Thursday 14:00,90,0551_-1_LG45,Holyrood,0113_00_G.11,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:1K4YDUH2HU,"Transitions, Endings and Beginnings - Seminar/02",55,Thursday,Thursday 13:00,170,0591_-1_B1.11,Holyrood,0423_O_O.17,78,Lauriston,23,3,Classroom Style,Lecture Theatre,0
E:3MUOJYJX6I,From Two Person to Three Person to the Group - Seminar/01,55,Thursday,Thursday 13:00,170,0551_00_G21,Holyrood,0201_00_G.08,193,Central,138,118,Classroom Style,Lecture Theatre,0
E:499U11OMPP,ELE - Writing your PhD: Qualitative Research 1 Group 1,14,Thursday,Thursday 09:00,120,0551_-1_LG44,Holyrood,0001_01_1.267,26,Central,12,0,Boardroom Style,Boardroom Style,1
E:V7C6IBEO5Q,LfA - Japanese Beginners Step 2 (semi-intensive),14,Thursday,Thursday 17:30,90,0551_-1M_M16,Holyrood,0219_00_G.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:AWNCW4E2X1,LfA - British Sign Language Beginners Step 2 (semi-intensive),14,Wednesday,Wednesday 17:30,90,0551_00_G35,Holyrood,0254_01_1.08,16,Central,2,0,Group Cluster Style,Boardroom Style,0
E:8N8IA675LZ,LfA - Spanish Beginners Step 3,14,Tuesday,Tuesday 17:30,90,0551_-1_LG44,Holyrood,0228_01_1.01,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:7ZFOBHC52V,ELE - Writing your PhD First Year Report Group 4,14,Friday,Friday 10:00,120,0551_00_G36B,Holyrood,0228_03_3.01,24,Central,10,0,Classroom Style,Classroom Style,1
E:WQYV2C4V3C,LfA - Japanese Beginners Step 2 (semi-intensive),14,Monday,Monday 17:30,90,0551_-1M_M14,Holyrood,0227_03_3.39,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:3OMYOEJ6G8,LfA - British Sign Language Beginners Step 2 (semi-intensive),14,Monday,Monday 17:30,90,0551_00_G35,Holyrood,0228_11_11.11,15,Central,1,0,Group Cluster Style,Boardroom Style,0
E:7EX5GX4CMR,LfA - Gaelic Beginners Step 2 (semi intensive),14,Wednesday,Wednesday 17:30,195,0551_00_G37,Holyrood,0251_01_1.01,28,Central,14,0,Classroom Style,Classroom Style,1
E:K3GRGAWEIO,ELE - Writing your PhD: Reviewing the Literature Group 6,14,Thursday,Thursday 14:00,110,0591_-1_B1.04,Holyrood,0001_02_2.349,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:EOT1PY4BT5,ELE - Writing your PhD First Year Report Group 5,14,Thursday,Thursday 14:00,110,0551_00_G36B,Holyrood,0008_-1_B.152,14,Central,0,0,Classroom Style,Classroom Style,1
E:HRZMJRSL8Z,ELE - Writing your PhD First Year Report Group 6,14,Friday,Friday 10:00,120,0551_-1_LG44,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:UFE5565GZA,ELE - Writing your PhD First Year Report Group 7,14,Thursday,Thursday 14:00,110,0551_-1_LG44,Holyrood,0228_03_3.01,24,Central,10,0,Boardroom Style,Classroom Style,0
E:XW97N5CBTI,The Group in the Development of Self and Other - PPG Tutors,10,Monday,Monday 17:30,60,0551_00_G30,Holyrood,0113_01M_01M.474,10,Central,0,0,Classroom Style,Classroom Style,1
E:7PCZ95PIY1,The Group in the Development of Self and Other - PPG2 / PPG4,10,Monday,Monday 14:00,200,0551_00_G44,Holyrood,0113_03_3.3,10,Central,0,0,Boardroom Style,Boardroom Style,1
E:41TPONDOA4-00007,The Group in the Development of Self and Other - PPG1 / PPG3,10,Monday,Monday 14:00,200,0551_-1_LG23,Holyrood,0110_02_2.02,15,Central,5,0,Boardroom Style,Boardroom Style,1
E:41TPONDOA4,The Group in the Development of Self and Other - PPG1 / PPG3,10,Monday,Monday 14:00,200,0551_-1_LG45,Holyrood,0228_08_8.13,15,Central,5,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00032,"Transitions, Endings and Beginnings - ILG/4",10,Thursday,Thursday 18:00,90,0551_00_G21,Holyrood,0254_01_1.12,10,Central,0,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00030,"Transitions, Endings and Beginnings - ILG/2",10,Thursday,Thursday 18:00,90,0551_01_1.18,Holyrood,0113_00_G.15,29,Central,19,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00031,"Transitions, Endings and Beginnings - ILG/3",10,Thursday,Thursday 18:00,90,0551_00_G43,Holyrood,0228_03_3.01,24,Central,14,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00033,"Transitions, Endings and Beginnings - ILG/5",10,Thursday,Thursday 18:00,90,0551_00_G42,Holyrood,0113_01M_01M.474,10,Central,0,0,Classroom Style,Classroom Style,1
E:AR3HJSBM4L,The Group in the Development of Self and Other - ILG1 / ILG3,10,Monday,Monday 14:00,170,0551_-1M_M16,Holyrood,0228_01_1.18,12,Central,2,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00029,"Transitions, Endings and Beginnings - ILG/1",10,Thursday,Thursday 18:00,90,0551_01_1.26,Holyrood,0214_00_G.22,18,Central,8,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00035,"Transitions, Endings and Beginnings - ILG Tutors",10,Thursday,Thursday 19:30,60,0551_01_1.18,Holyrood,0214_00_G.22,18,Central,8,0,Classroom Style,Classroom Style,1
E:41TPONDOA4-00003,The Group in the Development of Self and Other - ILG2 / ILG4,10,Monday,Monday 14:00,170,0591_-1_B1.05,Holyrood,0003_00_G.04,12,Central,2,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00017,"Transitions, Endings and Beginnings - ILG Tutors",10,Thursday,Thursday 19:30,60,0551_01_1.26,Holyrood,0113_01M_01M.474,10,Central,0,0,Classroom Style,Classroom Style,1
E:41TPONDOA4-00001,The Group in the Development of Self and Other - PPG2 / PPG4,10,Monday,Monday 14:00,200,0551_00_G36A,Holyrood,0113_01M_01M.474,10,Central,0,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00005,"Transitions, Endings and Beginnings - PPG/6",10,Thursday,Thursday 16:30,90,0558_02_2.2,Holyrood,0227_03_3.54,18,Central,8,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00003,"Transitions, Endings and Beginnings - PPG/4",10,Thursday,Thursday 16:30,90,0551_00_G28,Holyrood,0251_01_1.01,28,Central,18,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00019,"Transitions, Endings and Beginnings - PPG/2",10,Thursday,Thursday 16:30,90,0551_00_G44,Holyrood,0214_00_G.23,10,Central,0,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00015,"Transitions, Endings and Beginnings - ILG/5",10,Thursday,Thursday 18:00,90,0551_00_G44,Holyrood,0008_00_G.252,16,Central,6,0,Boardroom Style,Boardroom Style,1
E:KVXKQJSNJP, In-person Placement  Workshop,70,Friday,Friday 10:00,120,0551_00_G1,Holyrood,0210_00_G.04,139,Central,69,49,Classroom Style,Lecture Theatre,0
E:WML6YGRIN4-00001,"Transitions, Endings and Beginnings - PPG/2",10,Thursday,Thursday 16:30,90,0551_00_G36B,Holyrood,0008_00_G.251,24,Central,14,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00025,"Transitions, Endings and Beginnings - PPG/8",10,Thursday,Thursday 16:30,90,0558_04_4.18,Holyrood,0201_02_2.05,24,Central,14,0,Classroom Style,Classroom Style,1
E:CSH9MMN6RN,The Group in the Development of Self and Other - Tutors de-brief,10,Monday,Monday 13:00,50,0551_00_G28,Holyrood,0254_01_1.12,10,Central,0,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00020,"Transitions, Endings and Beginnings - PPG/3",10,Thursday,Thursday 16:30,90,0551_00_G32,Holyrood,0254_01_1.12,10,Central,0,0,Classroom Style,Classroom Style,1
E:3151JJ4ZU1,"Transitions, Endings and Beginnings - Seminar/01",55,Thursday,Thursday 13:00,170,0551_00_G43,Holyrood,0201_00_G.06,193,Central,138,118,Classroom Style,Lecture Theatre,0
E:WML6YGRIN4-00016,"Transitions, Endings and Beginnings - ILG/6",10,Thursday,Thursday 18:00,90,0551_00_G36A,Holyrood,0214_01_1.01,20,Central,10,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00007,"Transitions, Endings and Beginnings - PPG/8",10,Thursday,Thursday 16:30,90,0558_05_5.4,Holyrood,0254_01_1.04,16,Central,6,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00008,"Transitions, Endings and Beginnings - PPG/9",10,Thursday,Thursday 16:30,90,0558_04_4.4,Holyrood,0113_00_G.203,20,Central,10,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00018,"Transitions, Endings and Beginnings - PPG/1",10,Thursday,Thursday 16:30,90,0551_01_1.27,Holyrood,0228_01_1.01,14,Central,4,0,Boardroom Style,Boardroom Style,1
E:DW3VQWZBIC,Ethics and Governance in Psychological Practice - Lecture,35,Wednesday,Wednesday 10:00,150,0551_-1_LG34,Holyrood,0201_01_1.08,307,Central,272,252,Lecture Theatre,Lecture Theatre,1
E:WML6YGRIN4-00028,"Transitions, Endings and Beginnings - PPG Tutors",6,Thursday,Thursday 18:00,60,0551_-1M_M1,Holyrood,0003_01_1.02,24,Central,18,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00027,"Transitions, Endings and Beginnings - PPG/10",10,Thursday,Thursday 16:30,90,0551_-1M_M1,Holyrood,0113_01M_01M.474,10,Central,0,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00013,"Transitions, Endings and Beginnings - ILG/3",10,Thursday,Thursday 18:00,90,0551_01_1.27,Holyrood,0214_00_G.23,10,Central,0,0,Boardroom Style,Boardroom Style,1
E:UO9HZXAY3W,Psychological Vulnerabilities and Distress in Counselling Practice - Seminar/02,55,Thursday,Thursday 13:00,170,0551_00_G21,Holyrood,0201_00_G.07,194,Central,139,119,Classroom Style,Lecture Theatre,0
E:WML6YGRIN4-00014,"Transitions, Endings and Beginnings - ILG/4",10,Thursday,Thursday 18:00,90,0551_00_G37,Holyrood,0214_01_1.10,18,Central,8,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00023,"Transitions, Endings and Beginnings - PPG/6",10,Thursday,Thursday 16:30,90,0558_03_3.02,Holyrood,0214_01_1.22,12,Central,2,0,Boardroom Style,Boardroom Style,1
E:41TPONDOA4-00004,The Group in the Development of Self and Other - Tutors de-brief,10,Monday,Monday 13:00,50,0551_-1_LG23,Holyrood,0228_11_11.11,15,Central,5,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00006,"Transitions, Endings and Beginnings - PPG/7",10,Thursday,Thursday 16:30,90,0558_03_3.13,Holyrood,0228_03_3.01,24,Central,14,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00024,"Transitions, Endings and Beginnings - PPG/7",10,Thursday,Thursday 16:30,90,0558_05_5.3,Holyrood,0228_11_11.06,18,Central,8,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4,"Transitions, Endings and Beginnings - PPG/1",10,Thursday,Thursday 16:30,90,0551_01_1.19,Holyrood,0103_01_1.B04,20,Central,10,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00034,"Transitions, Endings and Beginnings - ILG/6",10,Thursday,Thursday 18:00,90,0551_01_1.21,Holyrood,0251_01_1.01,28,Central,18,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00011,"Transitions, Endings and Beginnings - ILG/1",10,Thursday,Thursday 18:00,90,0551_01_1.19,Holyrood,0251_01_1.02,28,Central,18,0,Classroom Style,Classroom Style,1
E:41TPONDOA4-00005,The Group in the Development of Self and Other - PPG Tutors,10,Monday,Monday 17:30,60,0551_-1_LG23,Holyrood,0113_01_1.26,10,Central,0,0,Boardroom Style,Boardroom Style,1
E:65GR8TKU77,The Group in the Development of Self and Other - ILG Tutors,10,Monday,Monday 17:00,50,0551_-1_LG49,Holyrood,0214_00_G.23,10,Central,0,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00012,"Transitions, Endings and Beginnings - ILG/2",10,Thursday,Thursday 18:00,90,0551_01_1.37,Holyrood,0219_00_G.02,24,Central,14,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00022,"Transitions, Endings and Beginnings - PPG/5",10,Thursday,Thursday 16:30,90,0551_00_G30,Holyrood,0209_02_2.37,30,Central,20,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00002,"Transitions, Endings and Beginnings - PPG/3",10,Thursday,Thursday 16:30,90,0551_00_G36A,Holyrood,0103_01_1.B10,20,Central,10,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00010,"Transitions, Endings and Beginnings - PPG Tutors",6,Thursday,Thursday 18:00,60,0551_-1M_M14,Holyrood,0254_01_1.09,8,Central,2,0,Boardroom Style,Boardroom Style,1
E:WML6YGRIN4-00009,"Transitions, Endings and Beginnings - PPG/10",10,Thursday,Thursday 16:30,90,0551_00_G37,Holyrood,0008_-1_B.152,14,Central,4,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00021,"Transitions, Endings and Beginnings - PPG/4",10,Thursday,Thursday 16:30,90,0551_-1_LG23,Holyrood,0254_01_1.08,16,Central,6,0,Boardroom Style,Boardroom Style,1
E:41TPONDOA4-00006,The Group in the Development of Self and Other - ILG Tutors,10,Monday,Monday 17:00,50,0551_-1_LG46,Holyrood,0214_00_G.26,12,Central,2,0,Boardroom Style,Boardroom Style,1
E:96D82WSS2T,The Group in the Development of Self and Other - Seminar/02,55,Monday,Monday 10:00,180,0551_00_G43,Holyrood,0226_-1_LG.18,66,Central,11,0,Classroom Style,Specialist Room,0
E:WML6YGRIN4-00004,"Transitions, Endings and Beginnings - PPG/5",10,Thursday,Thursday 16:30,90,0551_00_G33,Holyrood,0003_01_1.02,24,Central,14,0,Classroom Style,Classroom Style,1
E:41TPONDOA4-00002,The Group in the Development of Self and Other - ILG1 / ILG3,10,Monday,Monday 14:00,170,0551_00_G33,Holyrood,0008_-1_B.152,14,Central,4,0,Classroom Style,Classroom Style,1
E:WML6YGRIN4-00026,"Transitions, Endings and Beginnings - PPG/9",10,Thursday,Thursday 16:30,90,0558_03_3.4,Holyrood,0201_02_2.07,20,Central,10,0,Classroom Style,Classroom Style,1
E:WUWFNJ1WS5,Developing Narratives of Self - Seminar/01,55,Monday,Monday 10:00,180,0551_00_G43,Holyrood,0450_02_2.55,68,Central,13,0,Classroom Style,Specialist Room,0
E:FJRKQILHTJ,PECP1 - YR1 - Disability Inclusion Training/B,23,Thursday,Thursday 09:00,150,0564_00_G4,Holyrood,0226_-1_LG.14,68,Central,45,25,Classroom Style,Specialist Room,0
E:CZHHA2R49J,PECP1 - YR1 - Disability Inclusion Training/C,22,Thursday,Thursday 09:00,150,0564_02_2.14,Holyrood,0228_03_3.01,24,Central,2,0,Classroom Style,Classroom Style,1
E:CGYC897HO1,LfA - Spanish Beginners Step 1,14,Monday,Monday 14:00,90,0551_-1_LG46,Holyrood,0001_01_1.270,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:99KFFQTPTV,The Group in the Development of Self and Other - ILG2 / ILG4,10,Monday,Monday 14:00,170,0551_00_G37,Holyrood,0003_00_G.02,24,Central,14,0,Classroom Style,Classroom Style,1
E:VQSJBXX67I,"Transitions, Endings and Beginnings - Seminar/01",55,Thursday,Thursday 13:00,170,0551_00_G1,Holyrood,0112_00_G.01,55,Central,0,0,Classroom Style,Classroom Style,1
E:ARK9MNJQTC,LfA - Spanish Beginners Step 1,14,Monday,Monday 14:00,90,0551_-1_LG47,Holyrood,0103_01_1.B19,20,Central,6,0,Boardroom Style,Boardroom Style,1
E:NFQYLBEKF2,MAFA Research 5 - Seminar,25,Thursday,Thursday 09:00,480,0551_01_1.26,Holyrood,0113_01M_01M.469,40,Central,15,0,Classroom Style,Classroom Style,1
E:NFQYLBEKF2-00001,MAFA Research 5 - Seminar,25,Friday,Friday 09:00,480,0551_01_1.26,Holyrood,0335_03_3.2,40,Central,15,0,Classroom Style,Classroom Style,1
E:3IP3Y1POKC-00002,The Business of Craft and Design - Pitching Workshop with Edinburgh Innovations/02,30,Thursday,Thursday 11:00,110,0551_00_G42,Holyrood,0335_03_3.2,40,Central,10,0,Classroom Style,Classroom Style,1
E:VOKV2Q8W8P,Threaded Programming - Seminar,60,Monday,Monday 14:00,170,0555_00_G.1,Holyrood,0201_00_G.07,194,Central,134,114,Classroom Style,Lecture Theatre,0
E:CT7YZHA7PF,Access Languages and Cultures 1,16,Wednesday,Wednesday 18:00,150,0551_-1_LG47,Holyrood,0227_02_2.39,18,Central,2,0,Boardroom Style,Boardroom Style,1
E:UIEP7S4T9C,Access Humanities 1/01,20,Tuesday,Tuesday 10:00,150,0564_02_2.14,Holyrood,0228_06_6.11,24,Central,4,0,Classroom Style,Classroom Style,1
E:ZQ29COSFWS,Access Social Sciences 1/01,30,Thursday,Thursday 10:00,150,0551_00_G43,Holyrood,0201_00_G.08,193,Central,163,143,Classroom Style,Lecture Theatre,0
E:JOWRF6MGSQ-00002,Health and Wellbeing 2 - Seminar/01,25,Wednesday,Wednesday 10:00,120,0558_03_3.13,Holyrood,0113_01_1.416,40,Central,15,0,Classroom Style,Classroom Style,1
E:4XCIRDQL85-00002,Health and Wellbeing 2 - Seminar/03,25,Thursday,Thursday 13:00,110,0564_03_3.23,Holyrood,0001_01_1.275,30,Central,5,0,Boardroom Style,Boardroom Style,1
E:LSBMYMAW9O,Dissertation Briefing - Lecture,60,Wednesday,Wednesday 14:00,110,0551_00_G21,Holyrood,0228_-1_LG.11,78,Central,18,0,Classroom Style,Classroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.06,Holyrood,0110_02_2.02,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:7VFUBRZPBO,Access Social Sciences 1/03,20,Thursday,Thursday 18:00,150,0564_03_3.15,Holyrood,0214_00_G.02,40,Central,20,0,Classroom Style,Classroom Style,1
E:2XD9DLH2J3-00002,Health and Wellbeing 2 - Seminar/04,25,Thursday,Thursday 13:00,110,0564_00_G4,Holyrood,0110_02_2.01,25,Central,0,0,Classroom Style,Classroom Style,1
E:84KPT15QTX,Access Humanities 1/03,20,Tuesday,Tuesday 18:00,150,0564_03_3.16,Holyrood,0228_-1_LG.08,36,Central,16,0,Classroom Style,Classroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.08,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:61LY4VACOD,Childhood Studies Work Based Learning 1: Professional Development Conference,200,Tuesday,Tuesday 13:00,410,0551_00_G1,Holyrood,0201_01_1.06,300,Central,100,60,Classroom Style,Lecture Theatre,0
E:WECTWITTLM-00002,Health and Wellbeing 2 - Seminar/02,25,Wednesday,Wednesday 11:00,110,0564_03_3.23,Holyrood,0423_R_R.02B,27,Lauriston,2,0,Boardroom Style,Boardroom Style,1
E:PHFKJDWTNK,Sport Science 1A: Physiology & Skill Acquisition - Skill Acquisition Tutorial/PE.D	,20,Friday,Friday 15:00,50,0564_02_2.14,Holyrood,0424_05_5.21,40,Lauriston,20,0,Classroom Style,Classroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.05,Holyrood,0001_01_1.265,22,Central,8,0,Boardroom Style,Boardroom Style,1
E:QDVGMGK2GA,C&P - Tutorial/Languages,0,Tuesday,Tuesday 09:00,180,0551_00_G28,Holyrood,0113_00_G.204,20,Central,20,0,Classroom Style,Classroom Style,1
E:61LY4VACOD-00001-00004,Childhood Studies Work Based Learning 1: Professional Development Conference breakout room,35,Tuesday,Tuesday 10:00,600,0551_00_G21,Holyrood,0228_11_11.10,36,Central,1,0,Classroom Style,Classroom Style,1
E:FG3R1YQTTV,Teaching in School 3 - Workshop/04,30,Thursday,Thursday 10:00,120,0558_04_4.4,Holyrood,0228_11_11.10,36,Central,6,0,Classroom Style,Classroom Style,1
E:4R3DUUHVTN-00002,PECP 1 - Seminar/C,22,Wednesday,Wednesday 11:00,50,0564_03_3.15,Holyrood,0226_-1_LG.14,68,Central,46,26,Classroom Style,Specialist Room,0
E:IAUX3J222V-00002,PECP 1 - Seminar/B,23,Wednesday,Wednesday 10:00,50,0564_03_3.15,Holyrood,0226_-1_LG.18,66,Central,43,23,Classroom Style,Specialist Room,0
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.11,Holyrood,0003_00_G.02,24,Central,10,0,Classroom Style,Classroom Style,1
E:61LY4VACOD-00001-00002,Childhood Studies Work Based Learning 1: Professional Development Conference breakout room,35,Tuesday,Tuesday 10:00,600,0551_01_1.19,Holyrood,0201_00_G.07,194,Central,159,139,Classroom Style,Lecture Theatre,0
E:SMK3OUCPJQ,C&P - Tutorial/History,15,Wednesday,Wednesday 10:00,180,0551_-1_LG47,Holyrood,0422_L_L.06,16,Lauriston,1,0,Boardroom Style,Boardroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.01,Holyrood,0103_01_1.B09,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.04,Holyrood,0311_04_4.08,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:A2BDAVKJ2S,The Anthropology of Education and Learning - Workshop/05,30,Tuesday,Tuesday 10:00,120,0551_00_G43,Holyrood,0335_00_G.13,48,Central,18,0,Classroom Style,Classroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.02,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.09,Holyrood,0228_08_8.16,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:4PHN2QVT8L,Developing Talent - Year 2 & 3 Conference,14,Monday,Monday 09:00,180,0591_-1_B1.10,Holyrood,0311_04_4.09,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:61LY4VACOD-00001-00003,Childhood Studies Work Based Learning 1: Professional Development Conference breakout room,35,Tuesday,Tuesday 10:00,600,0551_01_1.21,Holyrood,0201_00_G.08,193,Central,158,138,Classroom Style,Lecture Theatre,0
E:Q8ZUS4RFIE,Teaching in School 3 - Workshop/02,30,Thursday,Thursday 10:00,120,0558_04_4.20,Holyrood,0311_02_2.05,31,Central,1,0,Classroom Style,Classroom Style,1
E:O2VEYJBJCW,Teaching in School 3 - Workshop/03,30,Thursday,Thursday 10:00,120,0558_05_5.11,Holyrood,0300_00_NG.01,36,Central,6,0,Classroom Style,Classroom Style,1
E:Q8G9X778GU-00001-00001,Curriculum Plus 2 - Tutorial/Outdoor Learning,15,Friday,Friday 09:00,480,0558_05_5.4,Holyrood,0228_06_6.11,24,Central,9,0,Classroom Style,Classroom Style,1
E:61LY4VACOD-00001,Childhood Studies Work Based Learning 1: Professional Development Conference breakout room,35,Tuesday,Tuesday 10:00,600,0551_01_1.18,Holyrood,0424_05_5.21,40,Lauriston,5,0,Classroom Style,Classroom Style,1
